-0.5434335356224723	-0.7281665385499205	-0.8637644882965513	-0.06112704618470577	-0.03694567200344798	-0.1463802669667084	-0.19844688791849824	-0.375743031782063	-0.12127727053814838	-0.35999287571359706	-0.12772683534451243	-0.3243997243833296	-0.7951880534279495	-0.18450051850708613	-0.5471867921705581	-0.1798976516236363	-0.7971543573417906	-0.5027398287295797	-0.25678510431237045	-0.8424395089741142	-0.047920302810189684	-0.2832736502448999	-0.23979502416263682	-0.9732538460751299	-0.6903254617724585	-0.059092838037766444	-0.03738313258979242	-0.9437909002847082	-0.09280579541599024	-0.29659148921056694	-0.10855557016613165	-0.26936877517523483	-0.08953998847353879	-0.4043329466548168	-0.7638974657771301	-0.3394191479423893	-0.15343632809858973	-0.14800384793191976	-0.25637298387301277	-0.2510145199309095	-0.6356133598142664	-0.6034434958892256	-0.2647912727892685	-0.5666601485870633	-0.16106787914185175	-0.5147945496154446	-0.8246574187251533	-0.20412472040482865	-0.9394248095313306	-0.3122910016408307	-0.5961519369661391	-0.03925503702481964	-0.3594276248120122	-0.9049364944590578	-0.4175117711912623	-0.669883830268135	-0.5378041129958901	-0.1344639875506696	-0.4810486749684985	-0.31983495307862075	-0.7634008157596582	-0.0019508980247676462	-0.43907722095364365	-0.17680482982400442	0.2297338677224776
-0.2391361033949015	-0.42221573228307363	-0.8873998538923833	-0.866473180208497	-0.3166503848652456	-0.4743742139656897	-0.3758763710631516	-0.6526418785927274	-0.41744092306588854	-0.5405336631615713	-0.1772936232123562	-0.28266740401820106	-0.8861602293732586	-0.7329294617148941	-0.1153865148799261	-0.13112535756269597	-0.07859542389260427	-0.6716979604727311	-0.7260642243984943	-0.9347799976712297	-0.3319839127203861	-0.637552027344002	-0.06346832400856396	-0.16001477914750498	-0.3774455869706141	-0.5721252826240993	-0.8337266546790096	-0.19291828727655658	-0.5893097463556367	-0.5889228662905636	-0.028812529421778667	-0.9646573374314239	-0.1228700067221824	-0.12399162318670685	-0.5188745062336485	-0.17902798947804263	-0.40611209752911737	-0.7873419234304755	-0.033891376702231836	-0.4324601884514828	-0.9447047648973319	-0.6003928630576565	-0.40885861954174935	-0.1250177418661824	-0.6958831858224731	-0.21502256998013297	-0.04755507382424708	-0.5923833864875767	-0.5110564727846264	-0.4026711241799786	-0.6696940689281795	-0.7121776468275616	-0.0679946760236534	-0.4890846986548265	-0.666070198221579	-0.41825067280438394	-0.23597925454169916	-0.20441483596094784	-0.813751683512821	-0.2132116487847503	-0.991542840474018	-0.9370672222774886	-0.6705138424661811	-0.13231454382535576	0.8560740329654102
-0.18688261362213593	-0.11233674080470125	-0.2155249110118331	-0.5677825177217717	-0.35160798972520946	-0.11126566106420488	-0.274194083755007	-0.6351715998709533	-0.5169742392746989	-0.7571649405754286	-0.6705803736914003	-0.03138416443693231	-0.2390598907402828	-0.36829053191036776	-0.6532251105152854	-0.33131818752092473	-0.9028965816016756	-0.2689523984789	-0.8656720150258186	-0.7022845717574275	-0.7856770515074165	-0.8006209170026031	-0.8447524874609621	-0.29938714855232823	-0.5467958298131619	-0.003006252260831383	-0.5265609784353661	-0.8360188297093609	-0.7439488291960189	-0.19531823937922133	-0.15422391316294445	-0.0473854038082078	-0.9187677790248908	-0.8191027642442924	-0.24512109838759494	-0.2170433363199135	-0.7547830879655913	-0.07104502839855203	-0.04487039046002712	-0.3666484525154502	-0.44975735432829145	-0.7909468294822081	-0.016453701173838865	-0.6242741328025868	-0.5313279354805885	-0.9900479748355046	-0.4175974036107886	-0.4060896462554933	-0.31829929306372867	-0.8977052394307636	-0.539390355143139	-0.5042529848299578	-0.23960786775652554	-0.6625818530648417	-0.3276468660117575	-0.8037271571608895	-0.6471332867494167	-0.7752885265352965	-0.7890274540406096	-0.49063842426071064	-0.9256062939418382	-0.7715764662701405	-0.6158933413409754	-0.2360423022275343	0.6951383717977939
-0.5822894904864562	-0.8041395354249712	-0.10810209959593724	-0.4954472139692809	-0.059359673343529325	-0.6264853492352154	-0.5959649062648953	-0.9146031589099839	-0.40278490675841927	-0.7946094337930335	-0.8876823508039223	-0.4302684725889842	-0.623988356978472	-0.08129023471286728	-0.9475359073249497	-0.11669854494378186	-0.3058918495111184	-0.923678192640566	-0.372528930880313	-0.9487688508668798	-0.11114032291380425	-0.37408808017814155	-0.2685056637894495	-0.32549269145212634	-0.10723843603879289	-0.5034707813121511	-0.8802323356664905	-0.6880468384683294	-0.3466741225764364	-0.21171338291456387	-0.8065090817328913	-0.821195111872286	-0.2199062757487203	-0.8223714681548431	-0.24483515065671935	-0.17408056342146638	-0.15284919097416566	-0.03451757602437444	-0.21913750494579234	-0.05320675461023892	-0.25268275575544114	-0.35509144821298916	-0.16734098509594747	-0.74481841818003	-0.45960574128885845	-0.44142044575699024	-0.8236716137683188	-0.6736441702823787	-0.5089346391709035	-0.5259247423975053	-0.877492839244689	-0.381538096462406	-0.5860990681355375	-0.25186689397481343	-0.0705452695257556	-0.7722225207098875	-0.9750599946306057	-0.5384809567033051	-0.3099577057915819	-0.25645940051356786	-0.10467830555837129	-0.34009999134390084	-0.17607461371347063	-0.6056546779518774	0.904759791537431
-0.005302303359960953	-0.1498736283622024	-0.932976378436008	-0.2850348437403733	-0.4159886827233217	-0.9380312264338142	-0.2704632224274292	-0.8677214790064912	-0.1353186723760511	-0.7151147405452474	-0.7942358225124165	-0.011869766213562546	-0.4227527956316671	-0.21038964995143924	-0.7270572408226692	-0.9768120463875882	-0.7368883766233651	-0.5287772172575175	-0.09716171250863061	-0.24722928863187277	-0.07702073390240385	-0.5876329937714364	-0.5721958972173694	-0.7659273211988017	-0.7026479099667592	-0.9234566553862369	-0.934600945371452	-0.1563950008592389	-0.07367871332376434	-0.6526681450271514	-0.5915178201048833	-0.1233690081098105	-0.44367980725302986	-0.04779821331099097	-0.018310032617985295	-0.5737347198394688	-0.5261563546222681	-0.5051830334952324	-0.4119857428258536	-0.6234321671572943	-0.21323674954214147	-0.8166281038581811	-0.3375804976503314	-0.7955383975288365	-0.5957023857230681	-0.874219460676754	-0.31665057949836956	-0.37630082898190337	-0.6588767505298242	-0.5284648970595802	-0.022773337025328962	-0.16138477690602718	-0.6901330962546693	-0.4922537954867336	-0.7005080104789391	-0.24764917060342156	-0.8180317158970423	-0.7517942359484013	-0.37579577499754885	-0.2045581666059125	-0.40495071705341057	-0.7460280513195701	-0.07442166195469506	-0.7983351388072077	0.9332666114910528
-0.3110233273637888	-0.025506384663343918	-0.18342985549255897	-0.5977546111330884	-0.6606812803486642	-0.19742584847269934	-0.8302105462852497	-0.928946678728955	-0.5483542505226544	-0.20856056181874336	-0.28595444138941684	-0.9486946895863626	-0.3817017596306814	-0.3315815738271192	-0.8515863035077361	-0.4418320847963738	-0.5522136203103434	-0.5261399199707162	-0.2414255707806906	-0.22860474313524562	-0.3912390767164118	-0.17286802967290582	-0.6887601464586763	-0.3406053406785334	-0.40807542659603463	-0.778658975700658	-0.4187189509660318	-0.5630251364167628	-0.8304072122426448	-0.49951271835743405	-0.7795136547316435	-0.28916748708647616	-0.3728883613151996	-0.24135824679439064	-0.13133032011040388	-0.6890586191994464	-0.6014698105775425	-0.9465420134689682	-0.6015313236537924	-0.5520941573258339	-0.33516279680363753	-0.9699389809647573	-0.7339909169261882	-0.6203182054471115	-0.07278642082100913	-0.6134334946011268	-0.9563178935524298	-0.011672020010230582	-0.6862191654054319	-0.7124790437985566	-0.3416867418514247	-0.30199351097917165	-0.8431625809170815	-0.20513953748837357	-0.19473129147175666	-0.32587412890443346	-0.9700444657728576	-0.6115138119326632	-0.065408893655316	-0.018004341818910558	-0.5428504151200643	-0.5219719986805428	-0.8603457963782518	-0.9221851204513551	0.2398300770634889
-0.387011043243341	-0.20873621363980818	-0.5004353247301022	-0.37393021657810555	-0.43772460163904947	-0.1152830232058488	-0.20346549235089312	-0.9510935278525582	-0.3903377429412366	-0.5628175171969881	-0.7773322663061586	-0.40613620900366765	-0.24642465551008522	-0.6507210065061951	-0.9945304833708895	-0.30999908956206895	-0.33273090675778316	-0.5469116872499638	-0.37960420602441275	-0.15205016050829465	-0.4420010130282901	-0.0814066089949251	-0.4084247213554111	-0.6426839375151694	-0.849781794774204	-0.02583152924692427	-0.7179006011176722	-0.293420885086534	-0.2492549016462315	-0.6883248691689053	-0.2862304096865209	-0.13027685924067864	-0.3208052403455418	-0.39622910470984074	-0.4023353368794597	-0.1787012555984083	-0.7196411322885028	-0.8472040858584604	-0.3292023122378516	-0.49872571066223814	-0.4090685191662944	-0.5724613070135349	-0.07817454138090368	-0.9339553934401901	-0.16099276271255453	-0.4496840063044617	-0.15041896145329883	-0.27031644001434496	-0.4982599346315487	-0.9503092911913839	-0.3566874812714129	-0.6704765240526136	-0.32508850592895233	-0.4029398807609225	-0.7629976591798826	-0.49979825207331685	-0.5261672261897493	-0.7169223791787329	-0.26476842861904304	-0.97389349591138	-0.34199995856907456	-0.20481220551058632	-0.8788190591497808	-0.9240324534896192	0.31905311455224306
-0.24417912631755556	-0.1979256202832947	-0.14324254946624737	-0.4745540621950483	-0.5418131523065164	-0.8156929505204699	-0.3100886616641629	-0.09640082685685154	-0.34779010992919385	-0.30305356193222743	-0.9918777273626782	-0.7061313626271597	-0.5473811571932616	-0.8802713980888427	-0.13816099432922113	-0.9137245131014863	-0.5625900230293243	-0.6622164073217987	-0.5631843210850015	-0.11894791494281833	-0.664418146720152	-0.6324046691828336	-0.7647739703657757	-0.7737067361547014	-0.852005206860846	-0.19484389755855466	-0.44409706986997416	-0.5920808424149978	-0.3084938542752193	-0.7996029800385525	-0.41791696873742484	-0.19528682662404695	-0.7761421420244305	-0.47118385621166253	-0.5846154973501285	-0.2507655747913072	-0.5797105118859257	-0.9471062409330604	-0.56404896848436	-0.4085556637154382	-0.49234239959204723	-0.9283416401407065	-0.8190791018877895	-0.883793319267605	-0.3034643473405663	-0.13203718624435823	-0.8691799698275823	-0.7998221033721361	-0.8147312243547431	-0.5456094418866693	-0.632201989756898	-0.940221185627497	-0.7641991978386581	-0.13011851836512425	-0.5062803365185747	-0.5774698210465149	-0.9832773880635591	-0.5125939511985708	-0.7122631146543158	-0.4516616156353087	-0.5303146741566959	-0.898423505957961	-0.002429535332931007	-0.8003648452124865	0.46082709818651324
-0.8761354308445441	-0.15247863550149984	-0.802506006073156	-0.8089952886464861	-0.2228272029238099	-0.06928340088345145	-0.3733072673711734	-0.29862361225579237	-0.585497689594789	-0.9738118179325546	-0.0977209711354902	-0.9698133034444311	-0.6346581717213451	-0.44676948474798356	-0.8672906212183705	-0.7521535310782468	-0.4458403003426746	-0.14226593210618613	-0.5144320534583495	-0.22203489793317333	-0.2276472602518207	-0.7913634485316743	-0.5599039369386903	-0.24458332688957488	-0.48542556098231526	-0.875895244217511	-0.16186745592411353	-0.8305014032701084	-0.07264879065799797	-0.016853846807666897	-0.2671337555997328	-0.26864216275014885	-0.30341979008146786	-0.7403391320650295	-0.05705539561880794	-0.42174845556068413	-0.35135507147648554	-0.6267586154383735	-0.5022775946350198	-0.8411026875614553	-0.9905673174331385	-0.671476289681799	-0.2706369982998073	-0.8977129933857946	-0.11785666048194038	-0.863777550164416	-0.9028438764936076	-0.8039735165417142	-0.9576098804406665	-0.2104709158343978	-0.022246333824934718	-0.5105348252498507	-0.49948268125574813	-0.8169013892271264	-0.8440821591099108	-0.36590706719900257	-0.6624462179145078	-0.5871245450523173	-0.9688256623174162	-0.343004311063306	-0.7756951597388518	-0.5127082264604852	-0.23027721260711814	-0.11626098848806071	0.5846713737950875
-0.32935801551175947	-0.7333629650245655	-0.7845419906207365	-0.338042517921164	-0.2313014619335151	-0.8986580943728627	-0.18690335623668694	-0.8029702004714263	-0.15054111312995389	-0.8820259340075685	-0.7369856461878166	-0.4577305131346532	-0.5370041149770937	-0.4888716524143425	-0.8084482144942259	-0.3726539939487244	-0.3099075619194656	-0.6782898496328946	-0.001378981103456341	-0.3808416422342172	-0.45312920398520107	-0.8065865916379019	-0.9956484280379345	-0.5089994246254265	-0.5603590771173627	-0.14601028604771826	-0.9220094098664994	-0.22431547895219128	-0.2603778085542483	-0.22693773806897574	-0.5835698763292281	-0.975969088163402	-0.25540117837572635	-0.3476992761607193	-0.77359021017416	-0.11574836419777833	-0.695760597776944	-0.20176656676494387	-0.564347976199593	-0.1744396679268056	-0.34475217691096693	-0.35800418055175376	-0.638503019389722	-0.23170728294242038	-0.5558684930580455	-0.23127150954533243	-0.34357328810152116	-0.47272796543286133	-0.4860303159297802	-0.0857442345675944	-0.6038496505582786	-0.7865402795191074	-0.4242605126228398	-0.6838547453691003	-0.1686526941136011	-0.7414588930249671	-0.539040191652532	-0.45624096221223864	-0.7473934681228634	-0.2198659569247643	-0.1174361584407641	-0.25117408777974964	-0.7627968963336407	-0.9050646179057015	0.06989057205808491
